COMP_K,COMP_R,COMP_RHKMFWY,COMP_RHKM,MAXSW20_COMP_RHKMFWY,MAXSW20_COMP_RHKM,AVG_DNA_IDX,AVG_RNA_IDX,AVG_DRNA_IDX,MAXSW15_AVG_RNA_IDX
0.24782,0.08364,?,0.31519,0.35714,0.33333,?,0.1888,0.22647,0.25449
0.27717,0.19788,0.53536,0.34225,0.64286,0.46667,0.47919,0.37837,0.43447,0.325
0.14735,0.29175,?,0.34644,0.57143,0.53333,0.44178,0.40246,0.42502,0.48462
0.28558,0.15706,0.49392,0.33109,0.5,0.33333,0.44596,0.3189,0.38918,0.26282
0.07911,0.27972,0.47207,0.28267,0.57143,?,0.50206,0.40218,0.45783,0.61474
0.40452,0.07701,0.57266,0.36053,0.64286,?,0.47353,0.34044,0.41407,0.39231
0.14581,0.26534,0.5656,0.34462,0.71429,?,0.51945,0.41124,0.47146,0.38654
0.23365,0.20882,0.44915,0.34835,0.57143,0.4,0.44971,0.38984,0.42359,0.41218
0.08396,0.12987,0.26488,0.1945,0.28571,0.26667,0.31941,?,0.29193,0.18974
0.12898,0.18573,0.30734,0.26089,0.5,0.46667,0.43068,0.30403,0.37405,0.4359
0.21121,0.14375,0.37643,?,0.35714,0.33333,0.34,0.32785,0.33536,0.29103
0.30383,0.19183,0.35631,0.34967,0.35714,0.4,0.32932,0.30805,?,0.28077
0.21121,0.20328,?,0.40156,0.5,0.46667,0.47529,0.41448,0.44881,0.47179
0.04945,0.33659,0.39757,0.32218,0.57143,0.46667,0.40761,0.36735,0.39033,0.55962
0.2783,?,0.53371,0.40341,0.5,0.33333,?,0.42672,0.44674,0.31346
0.0,0.33123,0.47994,0.17787,0.42857,0.13333,0.63763,0.51339,0.58265,0.26346
0.30262,0.13523,0.45962,0.32374,0.5,?,0.40134,0.35193,0.37987,0.3109
0.32521,0.05249,0.41987,0.26604,0.35714,0.33333,0.43531,0.34995,0.39752,0.24744
0.38347,0.05932,0.41544,0.33993,0.42857,0.26667,0.43801,0.32616,0.38815,0.28333
0.12903,0.10645,0.37762,0.17118,0.57143,?,?,0.28962,0.36398,0.32628
0.1733,?,0.5704,0.3921,0.64286,0.53333,0.49444,0.43585,0.46903,0.46987
0.04733,0.30456,0.33388,0.27455,0.35714,0.33333,?,0.34751,0.35969,0.37115
0.19184,0.27392,0.5748,0.40225,?,?,?,0.45393,0.49721,0.49423
0.29244,0.06031,0.50813,0.30433,0.57143,0.46667,0.41266,0.33333,0.37757,0.26667
0.19781,0.12239,?,0.31601,0.57143,0.4,0.39913,0.32127,?,0.34359
0.22013,0.15461,0.4734,0.35483,0.64286,0.46667,0.46491,0.39221,0.43298,0.37949
0.33376,0.12907,0.5073,0.34889,0.5,0.4,0.43051,0.34853,0.39425,0.22885
0.21636,0.22949,0.46439,0.27439,0.5,0.26667,0.48696,?,0.43737,0.39038
0.15627,0.29007,?,0.3221,0.42857,0.4,0.44773,0.37281,0.41474,0.55321
0.20513,0.23381,0.45778,?,0.64286,0.6,0.48509,0.3871,?,0.52372
0.40496,0.13824,0.58687,0.42898,0.5,0.33333,0.3796,0.34323,0.36401,0.34359
0.06346,0.37303,?,0.30736,0.28571,0.33333,0.43254,?,0.41936,0.32692
0.17887,0.16601,0.32154,0.23819,0.71429,?,0.38589,0.3035,0.34933,0.47821
0.59956,0.43842,?,?,0.57143,0.6,0.61736,0.61804,?,0.55256
0.20512,0.17639,0.44974,0.30988,0.64286,0.46667,0.40428,0.3345,0.37352,?
0.14994,0.157,0.34845,0.23817,0.5,0.26667,0.46555,0.37417,0.42509,0.27051
0.20779,0.33157,0.56682,0.38162,0.71429,0.46667,?,0.41426,?,0.52821
?,0.17922,0.45907,0.35371,0.5,?,?,0.37014,0.43065,0.3359
0.19305,0.2775,0.45578,0.33601,0.64286,0.66667,0.46031,0.37496,0.42259,0.5
0.19189,0.10553,0.42504,0.27845,?,0.46667,0.38941,0.36032,0.37717,0.38013
0.42596,0.56226,0.70612,0.69231,0.57143,?,0.6862,0.6671,0.67931,?
0.18122,0.18469,0.42504,0.27845,0.35714,0.33333,0.53763,?,0.47331,0.31667
0.38805,0.2401,0.51639,0.48395,0.64286,0.6,0.45456,0.45567,0.45627,0.50064
0.06328,0.32891,0.45297,0.34416,0.5,?,0.43094,0.37299,0.40565,0.3891
?,0.20105,0.45582,0.3732,0.42857,0.46667,0.43595,0.38134,?,0.33974
0.15466,0.2201,?,0.28044,0.64286,0.53333,0.41917,0.32734,0.37838,0.43141
0.15164,0.28147,0.58286,0.35699,0.57143,0.4,0.52015,0.41072,0.4716,0.54359
0.45197,0.29256,0.52169,0.53614,0.71429,?,0.46835,0.41207,0.44392,0.44103
?,0.31495,?,0.31893,?,0.4,0.50415,0.41823,0.46629,?
0.21317,0.24827,?,0.34967,0.64286,0.46667,0.44331,0.40885,?,?
0.19023,0.18001,0.38149,?,0.42857,0.33333,0.35976,0.29239,0.32998,0.24744
0.19095,0.18684,0.52171,0.33284,0.71429,0.6,0.48645,0.36488,?,0.53782
0.19536,0.11316,0.43051,0.35045,0.71429,0.6,0.5906,0.37017,0.49161,0.47756
0.31916,0.51111,0.6541,0.61572,?,0.6,0.5676,0.53154,?,0.57308
?,0.52273,0.88312,0.76062,0.71429,0.66667,0.92418,0.81035,0.8747,?
0.28848,0.20399,0.44307,0.39,0.5,0.4,0.50665,?,0.47806,0.34231
0.0258,0.2873,0.43677,0.31352,0.42857,0.26667,0.43129,0.402,0.41907,?
0.11857,0.2596,0.38739,0.28578,0.57143,0.53333,0.404,0.34547,0.37837,?
0.04898,0.12121,0.17317,0.11076,0.14286,0.13333,0.2309,0.2995,0.26281,0.19231
0.20276,0.15333,0.54011,0.34047,0.57143,0.33333,0.4872,0.41757,0.45672,0.30962
0.10945,0.23703,?,0.24485,0.5,0.4,?,0.34715,?,0.42051
0.17617,0.17837,0.54372,0.32893,0.71429,0.4,?,0.40621,0.4481,0.41026
0.25666,0.18527,0.59146,0.41289,0.71429,0.53333,0.50106,0.43226,0.471,0.32115
0.26022,0.23933,0.46085,0.38265,0.57143,0.46667,0.40167,0.35445,0.38119,0.51859
0.24237,0.17567,0.57649,0.2876,?,0.53333,0.52539,0.44906,0.49196,0.4
0.27496,?,0.55762,0.41856,0.71429,0.4,0.47209,0.43455,0.45622,0.42756
?,0.14167,0.40015,0.19084,0.5,0.26667,0.45422,0.31713,0.39288,0.31346
0.22954,0.45763,?,0.49039,0.85714,0.8,0.59021,0.51198,0.55609,0.80705
0.15111,0.37398,0.35777,0.31807,0.42857,0.4,0.36427,0.30873,0.3399,0.46795
0.12288,0.35482,0.38327,0.26463,0.42857,?,0.46639,0.37756,0.4271,0.42692
0.12845,0.20379,0.40505,0.24541,0.5,0.33333,0.52916,0.40361,?,0.38397
0.24066,0.21095,0.50474,0.39265,0.5,0.46667,0.51297,0.43644,0.47942,?
0.19985,0.17986,0.55883,0.35342,0.57143,0.4,0.53086,0.41616,0.47994,0.40064
?,0.1807,0.66561,0.41131,?,0.4,0.52722,0.4448,0.49102,?
0.50509,0.13394,0.69936,0.51681,0.85714,0.6,?,0.4729,0.52345,0.45064
0.09316,0.31442,?,?,0.64286,0.33333,0.47255,0.38508,0.4339,0.44231
0.17183,0.3473,0.3968,0.37317,0.71429,0.4,0.44376,0.34471,0.39975,0.51282
0.44694,0.04047,0.50452,0.35977,0.57143,?,0.42508,?,0.37661,0.2641
0.17827,0.21101,0.50176,0.31604,?,0.6,0.50829,0.35884,0.44146,0.39359
0.07346,0.36364,?,0.30005,0.57143,0.4,?,0.41658,0.47026,0.44103
0.14441,0.17871,0.42759,0.24807,0.57143,0.33333,0.48443,0.3904,0.44282,0.35128
0.08223,0.35935,0.43474,0.33512,0.57143,0.53333,?,0.39436,0.42526,0.47179
0.21436,?,0.45962,0.30488,?,0.33333,0.44549,0.35957,0.40747,0.37179
0.01779,0.33014,0.46731,0.30011,0.71429,0.46667,?,0.38798,0.44186,0.56538
0.48642,0.22176,0.65351,?,0.64286,0.6,0.54268,0.49989,?,0.45321
?,0.11302,0.44476,0.32384,0.42857,0.33333,0.37425,0.33019,0.35515,0.34359
0.14255,0.19716,0.45823,0.27258,0.5,0.33333,0.40929,0.344,0.38059,0.375
0.25358,0.10246,0.57408,0.28373,0.64286,0.4,0.52484,?,0.46207,0.49231
0.04375,0.23007,0.34802,0.21391,0.5,0.33333,0.35509,0.30502,0.33319,0.36859
0.29514,0.27392,0.49335,0.43536,0.5,0.46667,0.42745,0.4283,0.42897,0.34679
0.21761,0.198,?,0.33453,0.57143,0.46667,0.53933,0.42517,0.48868,?
0.22881,0.15246,0.58286,0.42789,0.57143,0.4,0.45788,0.35093,0.4103,0.29679
?,0.33391,0.51452,0.38894,0.5,0.4,0.48619,0.4586,0.4749,0.57372
0.17379,0.22701,0.52235,0.33204,0.64286,0.4,0.50199,0.39491,0.45447,0.42821
0.35697,0.20615,0.62527,0.49724,0.5,0.46667,0.49715,0.40423,?,0.42372
0.15404,0.26211,0.36781,0.28768,0.71429,0.53333,0.35512,0.34461,0.35126,0.35192
0.14582,0.03609,0.12669,0.08302,0.57143,0.6,0.32233,0.04952,0.19872,0.39872
0.11233,0.18534,0.31619,0.22869,0.35714,0.33333,0.33899,0.32124,0.33179,0.30962
0.1341,0.26551,0.45796,0.34889,?,0.46667,0.46732,0.40914,0.44202,0.39551
?,0.2527,0.43913,0.33493,0.64286,0.6,0.43276,0.34974,0.39604,0.69744
0.26552,0.14935,0.48571,0.39704,0.42857,0.33333,0.41205,0.37286,0.39527,0.3109
0.41813,0.12724,0.65478,0.46084,0.78571,0.53333,0.54949,0.45231,0.50661,0.41346
0.10285,0.25455,0.49585,0.30676,0.5,0.46667,0.47805,0.36927,?,0.52115
0.0704,0.34848,0.408,0.3173,0.57143,0.6,0.44655,0.38819,0.42111,0.53013
0.12644,0.25603,0.51347,0.34459,?,0.4,0.48303,?,?,0.3891
0.24641,0.23958,0.44929,0.42789,0.5,0.53333,0.41582,0.37989,0.40053,0.3391
0.15648,0.18619,0.33883,0.23372,0.57143,0.46667,0.43477,0.33838,0.39195,0.45513
?,0.36522,0.38136,0.31394,0.42857,0.4,0.36088,0.3617,0.36222,0.41987
0.19372,?,0.4226,0.1852,0.5,0.2,0.46162,0.30779,?,0.22564
?,0.20687,?,0.38313,0.42857,0.4,0.29054,0.2797,0.28637,0.32308
0.20057,?,?,?,0.5,0.33333,0.48508,0.36511,0.43163,0.26667
0.09348,0.22558,0.42203,?,0.64286,0.6,0.4575,0.34593,0.40781,0.4641
?,0.17219,0.49943,0.24728,0.57143,0.4,0.49808,0.3507,0.43216,0.36154
0.20716,0.06409,0.50135,0.19877,0.57143,0.2,0.61457,0.38508,0.5115,0.30513
0.22529,0.11948,0.32029,0.23093,0.35714,0.33333,?,0.27759,0.32401,0.29487
0.15324,0.21957,0.44816,0.32577,0.42857,0.4,0.4118,?,0.39498,0.33526
0.17786,0.07337,0.31188,0.22694,0.35714,0.26667,0.42254,0.30037,0.36792,0.22692
0.18568,0.25275,0.37683,0.3026,0.57143,0.4,?,0.39255,0.41476,0.36667
0.13971,?,0.39685,0.2999,0.42857,0.33333,0.392,0.35655,0.37687,?
0.1387,0.35889,0.51181,0.35204,0.71429,0.53333,0.52138,0.42952,0.48086,0.78205
0.27487,0.10004,0.46062,0.31462,0.57143,0.33333,0.38755,0.31441,0.35521,0.33397
0.17923,0.16173,?,0.27394,?,0.46667,0.49801,0.36763,0.43985,0.41667
0.25266,0.11725,0.38222,?,0.35714,0.26667,0.47449,0.2971,0.39482,0.19359
0.09795,0.15152,0.40969,0.18403,0.42857,0.2,0.46607,0.34005,0.40982,0.27564
0.03198,0.35618,?,0.35421,0.64286,?,0.5398,0.45168,0.50103,0.52115
0.23146,0.31507,0.44579,0.36044,?,0.46667,0.49918,0.41068,0.46013,?
0.32809,0.0,0.4461,0.27118,0.42857,0.2,0.33316,0.27061,0.30551,0.20705
0.25461,0.05729,0.47773,?,0.35714,0.26667,0.43455,0.35026,0.39725,0.26987
0.06034,0.32359,0.33306,0.3188,0.42857,0.33333,0.41322,0.38636,?,0.34487
0.21718,0.1935,0.46624,0.32398,0.57143,0.4,0.41943,0.33223,0.38076,0.4391
0.17786,?,0.48912,0.40063,0.64286,0.53333,?,0.39919,0.42806,0.45385
0.03786,0.36313,0.42531,0.30995,0.42857,0.4,0.46579,0.41438,0.44357,0.3891
0.31034,?,0.45598,0.34674,0.57143,0.4,0.38223,0.35853,0.37243,0.26923
0.27795,0.07241,0.41759,0.27776,0.42857,0.33333,0.45946,0.32518,0.39942,0.2609
0.17379,0.28675,0.44908,0.36093,0.5,0.46667,0.45636,0.39698,0.43048,0.45577
?,0.1658,?,0.32848,0.42857,0.4,0.38834,?,0.35723,0.30064
0.36961,0.29403,0.50393,?,0.5,0.46667,0.49718,?,0.49365,0.525
0.66033,0.2884,0.7336,0.65398,0.64286,0.46667,0.57755,0.53692,0.56055,0.40064
0.27446,0.21228,?,0.37028,0.57143,0.46667,0.34865,0.34485,0.34784,0.43397
0.24296,0.13666,0.45143,0.34063,0.71429,0.46667,0.46241,0.35512,0.41469,0.38526
?,0.24394,0.34971,0.26463,0.35714,0.33333,0.33446,0.294,0.31689,0.23333
0.19631,0.36439,0.36721,0.35763,0.71429,0.66667,0.34231,0.2876,0.31826,0.51538
0.24532,0.24218,?,0.37295,?,0.46667,0.48662,0.39146,0.4445,0.48526
0.31484,0.22078,0.56174,0.43786,0.64286,0.4,0.479,0.41301,0.45017,?
0.1645,0.12796,?,0.22291,0.57143,0.46667,0.50398,0.31988,0.42133,0.38141
0.14303,0.29699,?,0.32834,0.64286,0.66667,0.45853,?,0.41448,0.55705
0.38744,0.39954,0.779,0.63602,0.78571,0.6,0.72622,0.67421,0.70442,?
0.15983,0.2543,0.45421,?,0.42857,0.33333,0.43936,0.39866,0.42196,0.35833
0.4553,0.07512,0.55552,0.41196,0.64286,0.6,0.49325,0.37009,0.43837,0.39615
0.24456,0.24761,0.59308,0.4265,0.64286,0.46667,0.51397,0.46577,0.49335,0.38974
0.0871,0.291,0.49773,0.35106,0.57143,0.46667,0.48809,0.40119,0.44974,?
0.30793,0.20518,?,0.40599,0.64286,0.46667,0.45697,0.40044,0.43239,0.41346
0.21055,0.28009,0.58921,0.43552,0.71429,0.6,0.51239,0.43735,0.47952,0.45
0.26464,0.13855,0.4506,0.3692,0.5,0.4,0.43632,0.39297,0.4177,0.38654
0.16688,0.15488,0.49003,0.30832,0.64286,0.4,0.43873,0.36508,0.40629,0.33654
0.14483,0.23896,0.43576,0.32482,0.42857,0.26667,0.37986,?,0.3739,0.37051
0.11391,0.24668,0.32854,0.19741,0.35714,0.26667,0.40206,0.32548,0.36819,0.31923
0.15776,0.11302,0.2752,0.21329,0.64286,0.4,0.34497,0.24419,?,0.38205
0.33489,0.30139,0.61699,0.49692,0.5,0.46667,0.56041,0.49709,0.53301,?
0.26178,0.08835,?,0.39043,?,0.33333,0.40641,0.34428,0.37915,0.29231
0.23069,0.11573,?,0.31003,?,0.4,0.46368,0.35082,0.41342,0.34872
0.35019,0.19501,0.59141,0.45149,0.71429,0.6,0.43947,0.41237,0.42827,0.43462
0.21738,0.2201,0.53003,0.37107,0.57143,0.4,0.55506,0.47768,0.52123,0.41346
0.22795,0.29693,?,0.40324,0.71429,0.6,0.51992,0.42834,0.47952,0.51987
0.22795,0.28209,0.56504,0.38529,0.71429,0.6,0.517,0.41591,?,0.50641
0.21976,0.32326,?,0.37732,0.64286,?,0.5312,0.38662,0.46665,0.48654
0.18517,0.13367,0.36063,0.26232,0.42857,0.33333,0.36771,0.25668,0.31803,0.28269
?,0.17529,0.4892,0.35142,?,0.4,0.42839,0.37701,0.40609,0.34103
0.08665,0.29104,0.34694,0.28871,0.35714,0.4,0.40046,0.37284,0.38892,?
0.3595,0.24913,0.51796,0.41164,0.42857,?,0.45423,0.41431,0.43722,?
0.06759,0.20909,0.36914,0.15509,?,0.4,0.43301,0.38641,0.4129,0.49167
0.44375,0.3168,0.69177,0.54039,0.64286,0.53333,0.58734,0.53756,?,0.53333
0.08402,0.35811,0.46317,0.30467,0.64286,0.4,?,0.40842,0.47766,?
0.26486,0.24865,0.57708,0.46731,0.57143,?,0.50995,0.45924,0.48817,?
0.22929,0.24996,0.55822,0.4013,0.57143,0.46667,0.49487,?,0.45848,0.46795
0.32184,0.0569,0.55312,0.42628,0.42857,0.4,0.42668,0.38004,0.40654,0.26667
0.16673,0.17613,0.42469,0.21961,0.57143,0.33333,0.49384,0.37033,0.43881,0.37885
0.12333,0.36629,?,0.49958,0.57143,0.53333,0.50818,0.45835,0.4868,0.45128
?,0.27539,0.57385,?,0.57143,0.33333,0.53184,0.44055,0.4916,0.39551
0.26753,0.19167,0.58286,0.38049,0.5,0.4,0.47888,?,0.44184,0.31282
0.14881,0.27623,0.34348,0.29865,?,0.33333,0.367,0.32723,0.34983,0.40192
0.16304,0.16507,?,0.29346,0.35714,?,0.40304,?,0.36905,0.3
0.22485,0.21277,0.5051,0.36786,0.71429,?,0.44461,0.39115,0.4214,0.42628
0.15946,0.25045,0.49947,?,0.64286,?,0.51381,0.37962,0.45396,0.44231
?,0.27541,?,0.32188,0.5,?,0.46653,0.43593,0.45381,0.45769
0.26539,0.17515,0.46435,?,0.5,0.4,0.42502,0.3703,0.40119,0.25449
0.16696,0.57025,0.723,0.59701,0.57143,0.53333,0.78662,0.70328,0.75069,0.50256
0.24802,0.10231,0.40907,0.25226,0.42857,0.33333,0.46883,0.32651,0.40514,0.28141
0.21734,0.2169,0.43976,?,0.71429,0.6,?,?,0.43412,0.52051
0.21802,0.1349,0.41427,0.31899,0.57143,0.53333,0.35791,0.32899,0.34566,0.27821
0.07289,0.16399,?,0.19524,0.78571,0.26667,0.45025,0.32511,0.39435,0.38397
?,0.28383,0.51473,0.30505,0.5,0.33333,0.50853,0.40648,0.46332,0.38141
0.04629,0.32462,0.37127,0.32004,0.35714,?,0.39961,?,0.39183,0.31795
0.17248,0.18972,0.43834,0.28598,0.57143,0.46667,0.43755,0.34822,0.39796,?
0.20206,0.25005,0.39318,?,0.78571,0.66667,?,0.35311,0.41214,0.60705
0.27546,0.15826,0.54086,0.32498,0.71429,?,0.49922,0.38877,0.45016,0.40641
0.11473,0.14198,0.37058,0.27868,0.57143,0.4,0.41978,0.35518,?,0.36603
0.38326,0.20208,0.60413,0.50345,?,?,?,0.40087,0.46416,0.45256
0.22337,0.32099,0.62366,0.42884,0.78571,0.53333,0.54225,0.45161,?,0.49423
0.39214,0.32827,?,0.54013,0.78571,0.66667,0.55179,0.46207,?,0.59551
0.10421,0.23949,0.50882,0.31734,0.71429,0.6,0.48887,0.38643,0.44343,0.44551
0.11955,0.1578,0.49671,0.21376,0.5,0.33333,0.5391,0.37627,0.46625,0.38526
0.2876,0.15253,0.54063,0.36554,0.57143,0.46667,0.53661,0.41234,0.48134,0.34936
0.08916,0.08827,0.49956,0.22773,0.57143,0.33333,0.4989,0.41012,0.45972,0.37179
?,0.19913,0.48263,0.35558,0.5,0.33333,0.42747,0.39578,0.41415,?
0.111,0.25946,?,0.32429,0.35714,0.33333,0.41005,0.36507,0.39062,0.28462
0.1111,0.3208,0.51605,0.34312,0.64286,?,0.55135,0.42184,0.49373,0.45962
0.21989,0.14321,0.52564,0.37775,0.64286,0.4,0.48882,0.41986,0.45866,0.38526
0.33793,0.27879,0.55048,0.46124,0.42857,0.4,0.51391,?,0.49678,0.33269
0.15478,0.38307,0.61474,0.52578,0.5,0.46667,0.49097,0.43449,0.46651,?
0.10843,0.15654,?,0.30609,0.42857,0.33333,0.36924,?,0.35779,0.34038
0.15704,0.18714,0.46866,0.24955,0.57143,0.26667,0.50502,0.36472,0.44235,0.31667
0.16024,0.26439,0.48019,0.31648,0.78571,0.53333,?,0.38518,0.44138,0.49295
0.05728,0.38983,0.40668,0.30248,?,0.33333,0.44732,0.40772,0.43044,0.53526
0.15782,0.21828,0.40245,0.30954,0.57143,0.46667,0.37537,0.32915,0.35528,?
0.08816,?,0.38942,0.23532,0.35714,0.2,0.47229,0.37368,0.42856,0.24103
0.33422,0.04595,0.38964,0.26093,0.28571,0.2,0.32717,0.2365,0.28667,0.17115
0.18225,0.17966,0.47506,0.30422,0.64286,0.53333,0.49675,0.3974,0.45274,0.47115
0.2087,0.25826,0.49541,0.33588,0.57143,0.4,0.48414,?,?,0.50577
0.23915,0.1158,0.37632,0.30093,0.42857,0.4,0.39728,0.35844,0.38062,0.35385
0.23761,?,?,0.36864,0.5,0.4,0.45449,0.39296,0.42763,0.33397
0.2069,0.2987,0.49761,?,0.5,0.33333,0.46004,0.42696,0.44617,0.35962
?,0.37211,0.47584,0.37746,0.5,0.4,?,0.4428,0.45282,0.54231
0.09387,0.2987,0.4117,0.38902,0.64286,?,0.42243,0.40102,0.41379,0.53141
?,0.2987,0.47102,0.35243,0.42857,0.33333,0.48395,0.41633,0.45438,0.30192
0.29433,0.18886,0.50452,0.35161,?,0.4,0.42191,0.35218,?,0.35192
0.2499,0.16868,0.50629,?,0.71429,0.6,0.48032,0.35196,0.42304,0.50385
0.05946,0.31885,0.45666,0.26859,0.64286,0.4,0.47969,0.37997,?,0.37244
0.09329,?,0.38917,0.29203,0.57143,0.6,0.44761,0.36509,0.41115,0.525
?,0.19882,0.34993,0.22404,0.5,0.4,0.44777,?,0.41441,0.57821
0.29021,0.19153,0.48126,0.40035,?,0.53333,0.47703,0.37397,?,0.47949
0.16286,0.18474,0.45528,0.27275,?,0.33333,0.48034,0.38074,0.43618,0.34679
0.21856,0.20805,0.37842,0.29544,0.5,0.4,0.35328,0.34833,0.35196,0.39744
0.18532,0.18886,0.36162,0.31899,0.35714,?,0.37395,0.35972,0.36845,?
0.19002,0.14652,0.48226,0.27116,0.71429,0.53333,0.4953,0.39231,?,0.49872
0.2069,0.11379,0.5214,0.35749,?,0.33333,0.46701,0.38978,0.43302,0.31923
0.2045,0.27837,0.55537,0.41709,0.64286,0.46667,0.50731,0.43146,?,0.46859
0.23467,0.27104,0.59365,0.40741,0.64286,0.46667,0.56011,0.44194,0.50769,?
0.20497,0.29266,0.43586,0.34431,0.64286,0.6,0.4382,0.37531,?,0.5141
0.24577,0.11405,0.34795,0.28761,0.42857,0.33333,0.39146,0.31658,0.35834,0.25641
0.08519,0.15814,0.33878,0.15063,0.42857,0.26667,0.46215,0.30712,0.39265,0.34359
0.18337,0.16209,0.33661,0.24112,0.35714,0.2,0.36523,0.3324,0.35122,0.23013
0.09195,0.29396,0.41567,0.29444,0.5,0.33333,0.39531,0.35799,0.37933,0.33718
0.08477,0.32867,0.3902,0.33762,0.5,?,0.44658,0.3797,0.41725,0.47949
0.32703,0.23866,0.52766,0.41685,0.71429,0.6,0.51346,0.42392,0.47397,0.4141
0.03811,0.20437,0.32357,0.14616,0.35714,0.26667,0.3691,0.2572,0.31903,0.23782
?,0.15891,0.43909,0.31519,?,?,0.43584,0.36544,0.40488,0.38846
0.18694,0.16015,0.42867,0.29332,0.42857,0.33333,0.42707,0.36398,0.39942,0.3859
0.23306,?,?,0.39974,0.71429,0.6,0.4391,0.4118,0.42781,0.42115
0.14229,?,0.32006,0.25754,0.42857,0.4,0.34395,0.31467,0.3315,0.31474
0.09098,0.31364,0.40053,0.29704,0.5,0.4,0.41797,0.35949,0.3924,0.375
0.18489,0.16524,0.46977,0.25797,0.5,0.33333,0.45171,0.34484,0.40415,0.27244
0.111,0.30524,0.38786,0.32429,0.42857,0.4,?,0.39528,0.39315,0.37115
0.22119,0.38017,0.58957,0.46992,0.5,0.46667,0.59654,0.51886,0.56268,0.44231
0.3049,0.20961,0.62741,0.36473,0.78571,0.53333,0.56908,0.4578,0.51983,0.50321
0.34958,0.37492,0.59425,0.52032,0.57143,0.6,0.59104,0.54779,0.57288,0.45513
?,0.3605,0.51586,?,0.57143,0.33333,0.43599,0.41091,0.42571,?
0.12439,0.51311,?,0.45487,0.57143,0.53333,0.52782,0.46352,0.49989,0.44487
0.32465,0.3287,0.55444,?,0.57143,0.53333,0.49118,0.45077,0.47404,0.44295
0.33941,0.14609,0.53407,0.36913,?,0.33333,?,0.37017,0.40768,0.30641
?,0.20164,0.55292,0.33034,0.71429,0.46667,0.4747,0.38178,0.43357,0.47308
0.06759,0.11152,0.26811,0.07083,0.35714,0.2,0.45655,0.33165,0.40078,0.27179
0.5069,0.04481,0.48571,0.37899,0.64286,0.53333,0.43846,0.33165,0.3909,0.27115
0.23807,0.20868,0.55529,0.3357,0.64286,0.53333,0.5328,0.4077,0.47714,0.47821
0.22232,0.20909,0.53173,0.37328,0.57143,0.46667,0.4816,0.39377,0.44281,0.44744
0.24892,0.06534,0.41286,0.20971,0.5,0.33333,0.44324,0.30385,?,0.3391
0.33535,0.12769,0.54356,0.41,0.57143,0.4,0.41051,0.33259,0.37605,0.24679
0.36115,0.12769,0.56135,?,0.64286,0.4,0.43325,0.35292,0.39775,?
0.10184,0.3208,0.47134,0.31542,0.57143,0.4,?,?,0.46115,0.43333
0.16269,0.13805,0.38389,0.20228,0.57143,0.33333,0.47568,0.35063,0.41989,0.42436
?,?,0.50826,0.34657,?,0.4,0.49363,?,0.44612,0.37436
0.09233,0.31992,0.53986,0.31436,0.57143,0.33333,?,0.45603,0.51831,0.36795
0.07951,?,0.31429,0.19524,0.5,0.26667,0.37016,0.28114,0.33053,0.32244
0.37899,0.03908,0.49116,0.30558,0.42857,?,0.29924,0.23599,0.27118,0.23462
0.25995,0.07569,0.45143,0.30505,0.5,0.4,0.4453,0.34247,0.39957,0.25385
0.0653,0.14141,0.25201,0.1474,0.42857,0.26667,0.31192,0.2344,0.27738,0.23397
0.19207,0.12697,0.46179,0.24318,0.71429,0.46667,0.47119,0.3893,0.43508,0.44103
0.21911,0.18771,0.39705,0.29951,?,0.33333,0.44291,0.38009,?,0.5391
0.22702,?,0.37272,0.29148,0.42857,0.33333,0.3802,0.33088,?,0.38846
0.5715,0.24599,0.79429,0.63389,0.64286,0.6,0.60629,0.58504,0.59821,0.40128
0.24312,0.09026,?,0.27312,0.35714,0.26667,?,?,?,0.26859
0.20157,0.17608,0.47549,?,0.57143,0.4,0.42209,0.31988,0.37658,0.31987
0.14157,0.25137,0.46342,0.3558,0.5,0.4,0.42799,0.38509,0.40956,0.34487
0.08755,0.20584,0.42229,0.24848,0.5,0.33333,0.42861,0.33954,0.38912,?
0.14229,0.09904,0.44277,0.18037,0.57143,0.26667,0.54507,0.39069,0.47609,0.34103
0.15637,?,0.61607,0.31748,0.71429,0.46667,0.55732,0.4295,0.50049,0.44038
?,0.36522,0.51371,0.33601,0.5,0.26667,0.566,0.46714,0.5224,0.40641
0.23577,0.2334,0.40167,0.32734,0.5,0.33333,0.40049,0.37466,0.38977,0.3359
0.3154,0.16727,0.49349,0.36575,0.5,0.4,0.39202,?,?,0.26218
0.20702,0.1959,0.51197,?,0.64286,0.46667,0.4521,0.3844,0.42242,0.38077
0.29958,0.1038,?,0.322,0.57143,0.33333,0.48102,0.34029,0.41809,?
0.04802,0.2154,0.37908,?,0.5,0.26667,0.46137,0.3527,0.41302,?
0.27059,?,0.4546,0.40212,0.71429,0.6,0.47985,0.35415,0.42378,0.48718
0.1685,0.20465,?,0.27537,0.5,0.53333,0.4287,?,0.38492,0.38141
0.15791,?,0.42035,0.35874,0.64286,0.6,0.4417,0.4029,0.42517,0.48205
0.02668,0.42919,0.3446,?,0.5,0.4,0.40133,?,0.39219,0.42821
0.18774,0.17424,0.37562,0.2225,0.71429,0.46667,0.39923,0.29461,0.35256,0.43782
0.16352,0.23607,0.57032,?,0.57143,?,?,0.44151,0.5353,0.35769
0.15019,?,0.44974,?,0.5,?,?,0.35886,0.39378,0.30513
